#    time      flux     flux_err 
   24.67234   0.99971   0.00080 
   24.68734   1.00016   0.00064 
   24.70235   1.00059   0.00086 
   24.71736   1.00043   0.00079 
   24.73237   1.00104   0.00076 
   24.74737   0.99941   0.00070 
   24.76238   0.99875   0.00091 
   24.77739   1.00024   0.00069 
   24.79240   0.99860   0.00097 
   24.80740   1.00087   0.00079 
   24.82241   0.99886   0.00082 
   24.83742   0.99975   0.00092 
   24.85243   1.00047   0.00084 
   24.86743   1.00011   0.00094 
   24.88244   0.99896   0.00082 
   24.89745   1.00032   0.00061 
   24.91246   0.99904   0.00069 
   24.92746   0.99931   0.00064 
   24.94247   1.00102   0.00079 
   24.95748   1.00035   0.00063 
   24.97249   1.00090   0.00083 
   24.98749   0.99838   0.00096 
   25.00250   0.99946   0.00071 
   25.01751   0.99923   0.00085 
   25.03252   1.00068   0.00096 
   25.04752   0.99818   0.00072 
   25.06253   1.00016   0.00092 
   25.07754   0.99915   0.00081 
   25.09255   0.99982   0.00091 
   25.10755   0.99927   0.00072 
   25.12256   0.99963   0.00061 
   25.13757   1.00070   0.00070 
   25.15258   0.99962   0.00084 
   25.16758   1.00071   0.00069 
   25.18259   1.00009   0.00081 
   25.19760   0.99943   0.00062 
   25.21261   1.00119   0.00092 
   25.22761   0.99883   0.00068 
   25.24262   1.00054   0.00074 
   25.25763   0.99934   0.00073 
   25.27264   1.00125   0.00078 
   25.28764   1.00023   0.00098 
   25.30265   1.00086   0.00070 
   25.31766   0.99866   0.00076 
   25.33267   1.00043   0.00082 
   25.34767   1.00047   0.00062 
   25.36268   0.99962   0.00061 
   25.37769   1.00037   0.00098 
   25.39270   0.99933   0.00062 
   25.40770   0.99966   0.00077 
   25.42271   0.99887   0.00077 
   25.43772   1.00083   0.00070 
   25.45273   0.99937   0.00090 
   25.46773   1.00031   0.00082 
   25.48274   1.00039   0.00071 
   25.49775   1.00166   0.00079 
   25.51276   0.99927   0.00075 
   25.52776   0.99966   0.00072 
   25.54277   1.00084   0.00082 
   25.55778   0.99988   0.00063 
   25.57279   0.99890   0.00087 
   25.58779   0.99898   0.00088 
   25.60280   1.00046   0.00077 
   25.61781   0.99911   0.00092 
   25.63282   1.00071   0.00064 
   25.64782   1.00009   0.00064 
   25.66283   0.99973   0.00082 
   25.67784   0.99959   0.00091 
   25.69285   1.00026   0.00079 
   25.70785   0.99904   0.00062 
   25.72286   1.00021   0.00095 
   25.73787   1.00046   0.00081 
   25.75288   0.99772   0.00081 
   25.76788   0.99860   0.00065 
   25.78289   1.00029   0.00090 
   25.79790   1.00069   0.00092 
   25.81291   0.99984   0.00087 
   25.82791   1.00028   0.00072 
   25.84292   0.99981   0.00065 
   25.85793   0.99998   0.00062 
   25.87294   1.00160   0.00091 
   25.88794   0.99987   0.00068 
   25.90295   1.00003   0.00089 
   25.91796   1.00013   0.00093 
   25.93297   0.99959   0.00093 
   25.94797   0.99943   0.00069 
   25.96298   0.99956   0.00061 
   25.97799   0.99952   0.00082 
   25.99300   1.00103   0.00073 
   26.00800   1.00009   0.00062 
   26.02301   0.99890   0.00089 
   26.03802   1.00075   0.00084 
   26.05303   0.99976   0.00069 
   26.06803   0.99951   0.00084 
   26.08304   1.00019   0.00069 
   26.09805   0.99891   0.00070 
   26.11306   0.99952   0.00063 
   26.12806   0.99940   0.00085 
   26.14307   0.99984   0.00071 
   26.15808   1.00002   0.00064 
   26.17309   1.00028   0.00091 
   26.18809   1.00066   0.00063 
   26.20310   1.00064   0.00099 
   26.21811   1.00094   0.00063 
   26.23312   1.00004   0.00071 
   26.24812   1.00019   0.00085 
   26.26313   1.00080   0.00070 
   26.27814   1.00073   0.00077 
   26.29315   0.99994   0.00067 
   26.30815   1.00113   0.00091 
   26.32316   1.00011   0.00079 
   26.33817   1.00084   0.00094 
   26.35318   0.99886   0.00097 
   26.36818   0.99904   0.00060 
   26.38319   0.99990   0.00095 
   26.39820   0.99939   0.00096 
   26.41321   1.00070   0.00062 
   26.42821   1.00026   0.00075 
   26.44322   1.00049   0.00070 
   26.45823   0.99941   0.00068 
   26.47324   1.00037   0.00068 
   26.48824   0.99905   0.00065 
   26.50325   0.99954   0.00091 
   26.51826   0.99955   0.00060 
   26.53327   0.99917   0.00089 
   26.54827   0.99925   0.00071 
   26.56328   0.99941   0.00085 
   26.57829   0.99977   0.00090 
   26.59330   0.99961   0.00095 
   26.60830   0.99949   0.00068 
   26.62331   1.00024   0.00094 
   26.63832   1.00052   0.00080 
   26.65333   0.99946   0.00094 
   26.66833   0.99997   0.00089 
   26.68334   0.99882   0.00067 
   26.69835   0.99902   0.00097 
   26.71336   1.00087   0.00097 
   26.72836   0.99930   0.00081 
   26.74337   0.99896   0.00074 
   26.75838   1.00028   0.00068 
   26.77339   1.00131   0.00079 
   26.78839   0.99915   0.00089 
   26.80340   1.00000   0.00075 
   26.81841   0.99928   0.00089 
   26.83342   0.99916   0.00077 
   26.84842   0.99965   0.00078 
   26.86343   0.99966   0.00066 
   26.87844   0.99874   0.00071 
   26.89345   1.00036   0.00062 
   26.90845   1.00079   0.00090 
   26.92346   1.00073   0.00062 
   26.93847   1.00035   0.00080 
   26.95348   0.99980   0.00073 
   26.96848   0.99862   0.00087 
   26.98349   0.99964   0.00065 
   26.99850   0.99947   0.00085 
   27.01351   0.99925   0.00100 
   27.02851   1.00065   0.00100 
   27.04352   0.99895   0.00080 
   27.05853   1.00002   0.00081 
   27.07354   1.00125   0.00073 
   27.08854   0.99964   0.00099 
   27.10355   1.00014   0.00092 
   27.11856   1.00030   0.00084 
   27.13357   1.00062   0.00094 
   27.14857   0.99825   0.00083 
   27.16358   0.99941   0.00097 
   27.17859   1.00188   0.00089 
   27.19360   1.00027   0.00092 
   27.20860   0.99841   0.00093 
   27.22361   0.99974   0.00072 
   27.23862   1.00004   0.00086 
   27.25363   1.00059   0.00089 
   27.26863   1.00024   0.00074 
   27.28364   0.99877   0.00082 
   27.29865   1.00001   0.00065 
   27.31366   0.99982   0.00080 
   27.32866   1.00090   0.00067 
   27.34367   0.99951   0.00079 
   27.35868   1.00092   0.00071 
   27.37369   0.99966   0.00070 
   27.38869   0.99938   0.00096 
   27.40370   1.00029   0.00074 
   27.41871   1.00050   0.00067 
   27.43372   0.99957   0.00074 
   27.44872   1.00118   0.00084 
   27.46373   0.99975   0.00081 
   27.47874   0.99949   0.00078 
   27.49375   1.00025   0.00091 
   27.50875   0.99937   0.00099 
   27.52376   1.00110   0.00094 
   27.53877   0.99713   0.00062 
   27.55378   0.99361   0.00079 
   27.56878   0.99266   0.00098 
   27.58379   0.99205   0.00081 
   27.59880   0.99466   0.00069 
   27.61381   0.99079   0.00064 
   27.62881   0.99276   0.00074 
   27.64382   0.99393   0.00061 
   27.65883   0.99447   0.00089 
   27.67384   0.99311   0.00088 
   27.68884   0.99437   0.00091 
   27.70385   0.99856   0.00094 
   27.71886   0.99881   0.00080 
   27.73387   0.99819   0.00094 
   27.74887   1.00093   0.00093 
   27.76388   0.99880   0.00100 
   27.77889   0.99972   0.00097 
   27.79390   0.99860   0.00093 
   27.80890   0.99911   0.00074 
   27.82391   0.99989   0.00078 
   27.83892   0.99894   0.00080 
   27.85393   0.99967   0.00066 
   27.86893   0.99987   0.00093 
   27.88394   0.99996   0.00063 
   27.89895   1.00029   0.00098 
   27.91396   0.99920   0.00069 
   27.92896   0.99873   0.00072 
   27.94397   0.99987   0.00097 
   27.95898   0.99999   0.00087 
   27.97399   0.99974   0.00099 
   27.98899   0.99948   0.00095 
   28.00400   0.99982   0.00095 
   28.01901   1.00050   0.00098 
   28.03402   1.00089   0.00060 
   28.04902   1.00064   0.00068 
   28.06403   1.00214   0.00061 
   28.07904   1.00064   0.00084 
   28.09405   0.99967   0.00096 
   28.10905   1.00023   0.00065 
   28.12406   0.99919   0.00083 
   28.13907   1.00025   0.00074 
   28.15408   0.99999   0.00080 
   28.16908   1.00109   0.00091 
   28.18409   0.99904   0.00071 
   28.19910   0.99956   0.00069 
   28.21411   0.99886   0.00065 
   28.22911   0.99948   0.00097 
   28.24412   0.99989   0.00099 
   28.25913   1.00103   0.00072 
   28.27414   0.99988   0.00085 
   28.28914   1.00070   0.00095 
   28.30415   0.99837   0.00097 
   28.31916   1.00081   0.00089 
   28.33417   0.99968   0.00070 
   28.34917   0.99977   0.00095 
   28.36418   1.00001   0.00098 
   28.37919   1.00135   0.00100 
   28.39420   0.99996   0.00086 
   28.40920   0.99954   0.00076 
   28.42421   0.99990   0.00090 
   28.43922   0.99977   0.00093 
   28.45423   1.00060   0.00065 
   28.46923   1.00041   0.00071 
   28.48424   0.99983   0.00089 
   28.49925   1.00072   0.00076 
   28.51426   0.99943   0.00064 
   28.52926   0.99857   0.00072 
   28.54427   0.99985   0.00088 
   28.55928   1.00004   0.00073 
   28.57429   0.99979   0.00079 
   28.58929   1.00038   0.00096 
   28.60430   1.00088   0.00099 
   28.61931   1.00011   0.00095 
   28.63432   0.99854   0.00090 
   28.64932   1.00075   0.00076 
   28.66433   1.00117   0.00080 
   28.67934   0.99865   0.00080 
   28.69435   1.00200   0.00071 
   28.70935   1.00064   0.00082 
   28.72436   1.00019   0.00090 
   28.73937   1.00025   0.00094 
   28.75438   0.99956   0.00069 
   28.76938   0.99964   0.00095 
   28.78439   1.00211   0.00065 
   28.79940   0.99993   0.00090 
   28.81441   1.00061   0.00085 
   28.82941   1.00030   0.00076 
   28.84442   1.00180   0.00077 
   28.85943   1.00047   0.00071 
   28.87444   0.99847   0.00080 
   28.88944   0.99921   0.00072 
   28.90445   1.00079   0.00091 
   28.91946   1.00158   0.00076 
   28.93447   0.99855   0.00092 
   28.94947   1.00006   0.00090 
   28.96448   0.99995   0.00062 
   28.97949   1.00018   0.00088 
   28.99450   1.00047   0.00073 
   29.00950   1.00004   0.00070 
   29.02451   1.00042   0.00082 
   29.03952   1.00021   0.00062 
   29.05453   0.99899   0.00082 
   29.06953   1.00050   0.00094 
   29.08454   1.00054   0.00063 
   29.09955   0.99983   0.00092 
   29.11456   1.00070   0.00060 
   29.12956   0.99968   0.00072 
   29.14457   1.00018   0.00099 
   29.15958   1.00041   0.00095 
   29.17459   0.99849   0.00073 
   29.18959   0.99995   0.00099 
   29.20460   0.99913   0.00097 
   29.21961   1.00059   0.00091 
   29.23462   0.99977   0.00071 
   29.24962   0.99997   0.00068 
   29.26463   0.99977   0.00072 
   29.27964   0.99926   0.00074 
   29.29465   0.99976   0.00098 
   29.30965   0.99893   0.00099 
   29.32466   1.00137   0.00073 
   29.33967   0.99844   0.00061 
   29.35468   1.00027   0.00086 
   29.36968   1.00074   0.00097 
   29.38469   0.99984   0.00070 
   29.39970   0.99873   0.00092 
   29.41471   0.99965   0.00097 
   29.42971   1.00036   0.00080 
   29.44472   1.00011   0.00093 
   29.45973   0.99957   0.00079 
   29.47474   1.00012   0.00087 
   29.48974   1.00169   0.00098 
   29.50475   0.99933   0.00099 
   29.51976   0.99993   0.00092 
   29.53477   0.99934   0.00084 
   29.54977   1.00068   0.00071 
   29.56478   1.00103   0.00088 
   29.57979   0.99868   0.00094 
   29.59480   0.99969   0.00065 
   29.60980   1.00028   0.00094 
   29.62481   0.99972   0.00080 
   29.63982   1.00006   0.00094 
   29.65483   1.00105   0.00085 
   29.66983   1.00019   0.00060 
   29.68484   0.99973   0.00095 
   29.69985   1.00148   0.00087 
   29.71486   0.99900   0.00086 
   29.72986   0.99991   0.00090 
   29.74487   0.99879   0.00099 
   29.75988   1.00087   0.00082 
   29.77489   0.99999   0.00087 
   29.78989   1.00009   0.00071 
   29.80490   0.99925   0.00083 
   29.81991   1.00114   0.00084 
   29.83492   1.00054   0.00065 
   29.84992   0.99858   0.00077 
   29.86493   0.99963   0.00091 
   29.87994   1.00070   0.00065 
   29.89495   0.99992   0.00084 
   29.90995   0.99992   0.00076 
   29.92496   0.99957   0.00070 
   29.93997   1.00093   0.00097 
   29.95498   1.00148   0.00099 
   29.96998   0.99870   0.00069 
   29.98499   1.00018   0.00083 
   30.00000   1.00051   0.00095 
