#    time      flux     flux_err 
    3.85154   0.99995   0.00008 
    3.85162   1.00010   0.00009 
    3.85170   1.00010   0.00011 
    3.85178   1.00005   0.00011 
    3.85186   0.99993   0.00010 
    3.85194   0.99986   0.00009 
    3.85202   0.99997   0.00009 
    3.85210   1.00000   0.00009 
    3.85218   1.00011   0.00009 
    3.85226   0.99985   0.00008 
    3.85234   1.00003   0.00009 
    3.85242   1.00003   0.00009 
    3.85251   1.00000   0.00008 
    3.85259   1.00015   0.00010 
    3.85267   1.00014   0.00010 
    3.85275   1.00005   0.00008 
    3.85283   1.00008   0.00010 
    3.85291   1.00012   0.00009 
    3.85299   0.99992   0.00010 
    3.85307   0.99999   0.00012 
    3.85315   1.00006   0.00011 
    3.85323   1.00008   0.00009 
    3.85331   1.00008   0.00012 
    3.85339   1.00008   0.00010 
    3.85347   1.00005   0.00012 
    3.85355   1.00000   0.00009 
    3.85363   0.99994   0.00010 
    3.85371   1.00008   0.00012 
    3.85379   0.99980   0.00012 
    3.85387   1.00004   0.00011 
    3.85395   0.99998   0.00009 
    3.85403   1.00003   0.00008 
    3.85411   0.99984   0.00009 
    3.85419   1.00010   0.00010 
    3.85427   0.99997   0.00012 
    3.85435   0.99996   0.00009 
    3.85443   0.99988   0.00012 
    3.85451   0.99988   0.00009 
    3.85459   1.00019   0.00009 
    3.85467   1.00001   0.00009 
    3.85475   1.00009   0.00011 
    3.85483   0.99993   0.00010 
    3.85491   1.00001   0.00011 
    3.85499   0.99993   0.00009 
    3.85507   1.00001   0.00010 
    3.85515   1.00011   0.00011 
    3.85523   0.99996   0.00010 
    3.85531   0.99997   0.00010 
    3.85539   0.99999   0.00008 
    3.85547   1.00002   0.00012 
    3.85555   0.99993   0.00010 
    3.85563   0.99991   0.00011 
    3.85571   0.99990   0.00008 
    3.85579   1.00004   0.00012 
    3.85587   1.00001   0.00011 
    3.85595   0.99995   0.00012 
    3.85603   1.00005   0.00009 
    3.85611   1.00018   0.00012 
    3.85619   1.00001   0.00011 
    3.85627   1.00006   0.00012 
    3.85635   1.00012   0.00012 
    3.85643   1.00018   0.00008 
    3.85651   0.99987   0.00010 
    3.85659   1.00001   0.00008 
    3.85667   0.99996   0.00009 
    3.85675   1.00000   0.00009 
    3.85683   1.00003   0.00009 
    3.85691   1.00015   0.00011 
    3.85699   0.99992   0.00011 
    3.85707   1.00008   0.00008 
    3.85715   1.00011   0.00008 
    3.85723   1.00009   0.00010 
    3.85731   0.99991   0.00009 
    3.85739   1.00001   0.00012 
    3.85747   1.00002   0.00011 
    3.85756   1.00008   0.00012 
    3.85764   0.99975   0.00011 
    3.85772   0.99996   0.00011 
    3.85780   0.99995   0.00010 
    3.85788   0.99997   0.00008 
    3.85796   1.00003   0.00012 
    3.85804   1.00005   0.00008 
    3.85812   1.00003   0.00012 
    3.85820   0.99998   0.00008 
    3.85828   1.00012   0.00012 
    3.85836   1.00019   0.00008 
    3.85844   1.00010   0.00012 
    3.85852   0.99999   0.00008 
    3.85860   1.00001   0.00009 
    3.85868   0.99997   0.00011 
    3.85876   1.00001   0.00011 
    3.85884   1.00004   0.00010 
    3.85892   0.99995   0.00010 
    3.85900   0.99993   0.00012 
    3.85908   1.00022   0.00008 
    3.85916   1.00002   0.00011 
    3.85924   1.00003   0.00012 
    3.85932   0.99985   0.00009 
    3.85940   0.99980   0.00012 
    3.85948   1.00003   0.00011 
    3.85956   0.99989   0.00010 
    3.85964   1.00007   0.00009 
    3.85972   1.00008   0.00009 
    3.85980   0.99994   0.00012 
    3.85988   1.00006   0.00009 
    3.85996   0.99998   0.00008 
    3.86004   1.00015   0.00012 
    3.86012   1.00006   0.00011 
    3.86020   0.99986   0.00012 
    3.86028   1.00018   0.00010 
    3.86036   0.99998   0.00009 
    3.86044   1.00017   0.00012 
    3.86052   1.00005   0.00011 
    3.86060   0.99977   0.00010 
    3.86068   1.00007   0.00011 
    3.86076   1.00006   0.00009 
    3.86084   1.00006   0.00009 
    3.86092   0.99993   0.00011 
    3.86100   1.00008   0.00008 
    3.86108   1.00011   0.00008 
    3.86116   1.00002   0.00011 
    3.86124   0.99998   0.00008 
    3.86132   1.00000   0.00009 
    3.86140   1.00003   0.00012 
    3.86148   1.00002   0.00010 
    3.86156   1.00000   0.00012 
    3.86164   0.99988   0.00010 
    3.86172   0.99996   0.00011 
    3.86180   1.00000   0.00011 
    3.86188   0.99982   0.00012 
    3.86196   0.99995   0.00009 
    3.86204   1.00007   0.00010 
    3.86212   1.00006   0.00010 
    3.86220   0.99997   0.00010 
    3.86228   1.00001   0.00010 
    3.86236   1.00011   0.00009 
    3.86244   1.00003   0.00009 
    3.86253   1.00010   0.00008 
    3.86261   1.00000   0.00010 
    3.86269   1.00000   0.00008 
    3.86277   0.99992   0.00010 
    3.86285   1.00009   0.00012 
    3.86293   1.00003   0.00010 
    3.86301   1.00020   0.00008 
    3.86309   0.99995   0.00008 
    3.86317   1.00010   0.00008 
    3.86325   0.99994   0.00010 
    3.86333   0.99994   0.00010 
    3.86341   1.00001   0.00009 
    3.86349   0.99998   0.00010 
    3.86357   0.99999   0.00010 
    3.86365   1.00013   0.00011 
    3.86373   1.00020   0.00008 
    3.86381   1.00010   0.00011 
    3.86389   1.00000   0.00008 
    3.86397   1.00008   0.00011 
    3.86405   1.00000   0.00008 
    3.86413   0.99997   0.00009 
    3.86421   1.00009   0.00010 
    3.86429   1.00003   0.00008 
    3.86437   1.00014   0.00011 
    3.86445   1.00004   0.00010 
    3.86453   0.99994   0.00009 
    3.86461   1.00008   0.00010 
    3.86469   1.00000   0.00009 
    3.86477   0.99997   0.00010 
    3.86485   0.99999   0.00010 
    3.86493   0.99996   0.00008 
    3.86501   1.00003   0.00009 
    3.86509   0.99998   0.00011 
    3.86517   0.99985   0.00010 
    3.86525   0.99986   0.00011 
    3.86533   0.99984   0.00012 
    3.86541   1.00000   0.00008 
    3.86549   1.00007   0.00008 
    3.86557   1.00000   0.00009 
    3.86565   0.99988   0.00011 
    3.86573   0.99991   0.00011 
    3.86581   0.99989   0.00011 
    3.86589   0.99999   0.00012 
    3.86597   1.00029   0.00009 
    3.86605   1.00009   0.00012 
    3.86613   0.99984   0.00009 
    3.86621   1.00026   0.00011 
    3.86629   1.00011   0.00008 
    3.86637   0.99998   0.00009 
    3.86645   1.00006   0.00009 
    3.86653   0.99998   0.00009 
    3.86661   1.00012   0.00010 
    3.86669   1.00016   0.00010 
    3.86677   1.00015   0.00012 
    3.86685   0.99997   0.00010 
    3.86693   0.99987   0.00012 
    3.86701   0.99999   0.00009 
    3.86709   1.00003   0.00011 
    3.86717   1.00008   0.00011 
    3.86725   1.00002   0.00008 
    3.86733   1.00012   0.00011 
    3.86741   0.99990   0.00008 
    3.86749   0.99990   0.00012 
    3.86758   1.00006   0.00010 
    3.86766   1.00003   0.00010 
    3.86774   0.99997   0.00011 
    3.86782   0.99996   0.00011 
    3.86790   0.99999   0.00012 
    3.86798   1.00002   0.00010 
    3.86806   0.99998   0.00012 
    3.86814   0.99995   0.00012 
    3.86822   1.00004   0.00008 
    3.86830   1.00002   0.00009 
    3.86838   1.00015   0.00012 
    3.86846   0.99998   0.00010 
    3.86854   1.00017   0.00012 
    3.86862   0.99998   0.00008 
    3.86870   0.99992   0.00009 
    3.86878   1.00003   0.00010 
    3.86886   1.00003   0.00011 
    3.86894   0.99992   0.00008 
    3.86902   1.00008   0.00010 
    3.86910   1.00013   0.00011 
    3.86918   1.00000   0.00011 
    3.86926   1.00000   0.00009 
    3.86934   0.99996   0.00011 
    3.86942   1.00012   0.00008 
    3.86950   0.99994   0.00012 
    3.86958   1.00009   0.00010 
    3.86966   1.00007   0.00008 
    3.86974   1.00001   0.00008 
    3.86982   1.00008   0.00012 
    3.86990   1.00017   0.00011 
    3.86998   1.00010   0.00011 
    3.87006   1.00000   0.00010 
    3.87014   1.00001   0.00012 
    3.87022   1.00004   0.00012 
    3.87030   1.00018   0.00009 
    3.87038   1.00008   0.00008 
    3.87046   0.99995   0.00011 
    3.87054   0.99999   0.00008 
    3.87062   0.99994   0.00011 
    3.87070   1.00002   0.00012 
    3.87078   1.00011   0.00009 
    3.87086   1.00000   0.00009 
    3.87094   1.00008   0.00009 
    3.87102   0.99986   0.00010 
    3.87110   1.00002   0.00011 
    3.87118   0.99994   0.00009 
    3.87126   0.99987   0.00010 
    3.87134   0.99993   0.00011 
    3.87142   1.00013   0.00008 
    3.87150   1.00000   0.00011 
    3.87158   1.00018   0.00012 
    3.87166   0.99987   0.00012 
    3.87174   0.99995   0.00011 
    3.87182   1.00007   0.00008 
    3.87190   1.00011   0.00008 
    3.87198   0.99987   0.00010 
    3.87206   1.00002   0.00010 
    3.87214   1.00011   0.00011 
    3.87222   1.00002   0.00008 
    3.87230   0.99998   0.00009 
    3.87238   0.99999   0.00011 
    3.87246   0.99994   0.00011 
    3.87255   1.00009   0.00009 
    3.87263   1.00014   0.00011 
    3.87271   0.99997   0.00010 
    3.87279   1.00003   0.00012 
    3.87287   1.00007   0.00009 
    3.87295   0.99992   0.00009 
    3.87303   1.00017   0.00012 
    3.87311   1.00016   0.00008 
    3.87319   1.00005   0.00012 
    3.87327   1.00016   0.00010 
    3.87335   0.99989   0.00010 
    3.87343   0.99996   0.00010 
    3.87351   1.00005   0.00008 
    3.87359   0.99998   0.00012 
    3.87367   0.99994   0.00010 
    3.87375   0.99987   0.00011 
    3.87383   1.00004   0.00008 
    3.87391   0.99998   0.00008 
    3.87399   0.99994   0.00012 
    3.87407   0.99993   0.00008 
    3.87415   0.99982   0.00011 
    3.87423   1.00006   0.00011 
    3.87431   0.99987   0.00011 
    3.87439   1.00012   0.00010 
    3.87447   0.99998   0.00008 
    3.87455   0.99988   0.00009 
    3.87463   0.99996   0.00010 
    3.87471   0.99997   0.00011 
    3.87479   0.99991   0.00008 
    3.87487   1.00013   0.00008 
    3.87495   0.99990   0.00012 
    3.87503   0.99994   0.00009 
    3.87511   1.00006   0.00011 
    3.87519   0.99987   0.00010 
    3.87527   1.00025   0.00012 
    3.87535   0.99989   0.00012 
    3.87543   0.99993   0.00011 
    3.87551   1.00008   0.00010 
    3.87559   1.00003   0.00012 
    3.87567   0.99990   0.00011 
    3.87575   0.99994   0.00012 
    3.87583   1.00010   0.00010 
    3.87591   1.00011   0.00010 
    3.87599   0.99988   0.00010 
    3.87607   0.99990   0.00009 
    3.87615   0.99999   0.00012 
    3.87623   0.99996   0.00012 
    3.87631   0.99997   0.00010 
    3.87639   0.99983   0.00008 
    3.87647   1.00015   0.00010 
    3.87655   1.00001   0.00010 
    3.87663   0.99981   0.00008 
    3.87671   1.00010   0.00011 
    3.87679   0.99988   0.00011 
    3.87687   0.99998   0.00012 
    3.87695   1.00001   0.00011 
    3.87703   1.00013   0.00008 
    3.87711   0.99999   0.00012 
    3.87719   1.00001   0.00012 
    3.87727   1.00017   0.00009 
    3.87735   1.00013   0.00010 
    3.87743   1.00006   0.00008 
    3.87752   0.99999   0.00010 
    3.87760   1.00001   0.00009 
    3.87768   0.99993   0.00012 
    3.87776   0.99995   0.00012 
    3.87784   1.00000   0.00008 
    3.87792   0.99992   0.00011 
    3.87800   1.00000   0.00010 
    3.87808   0.99994   0.00010 
    3.87816   1.00016   0.00012 
    3.87824   0.99993   0.00010 
    3.87832   1.00000   0.00008 
    3.87840   0.99989   0.00008 
    3.87848   1.00006   0.00012 
    3.87856   0.99999   0.00010 
    3.87864   1.00008   0.00010 
    3.87872   0.99994   0.00012 
    3.87880   1.00001   0.00008 
    3.87888   1.00000   0.00011 
    3.87896   0.99999   0.00008 
    3.87904   1.00000   0.00010 
    3.87912   0.99995   0.00012 
    3.87920   1.00003   0.00008 
    3.87928   0.99991   0.00011 
    3.87936   0.99987   0.00011 
    3.87944   0.99993   0.00008 
    3.87952   0.99998   0.00008 
    3.87960   0.99998   0.00009 
    3.87968   0.99987   0.00010 
    3.87976   1.00023   0.00008 
    3.87984   1.00006   0.00008 
    3.87992   0.99992   0.00009 
    3.88000   1.00010   0.00011 
